Tao_u,Tao_q,Tao_r,tc_you,tc_zuo
93.82112622261047,82.96263813972473,99.63840246200562,0.0,0.0
96.1151123046875,37.341782450675964,99.72475171089172,0.0,0.0
98.96005988121033,85.63858270645142,91.63447618484497,0.0,0.0
98.33528399467468,78.7887692451477,99.85278248786926,0.0,0.0
96.23700976371765,96.06327414512634,76.44661068916321,0.0,0.0
82.32446908950806,-20.73427140712738,55.49138784408569,0.0,0.0
62.245213985443115,99.69672560691833,-1.822376810014248,0.0,0.0
11.814837902784348,33.376967906951904,62.0678186416626,0.0,0.0
40.34801423549652,98.82142543792725,-20.69438546895981,0.0,0.0
8.696852624416351,25.598475337028503,25.504276156425476,0.0,0.0
14.696615934371948,87.39697933197021,-7.605572044849396,0.0,0.0
58.55804681777954,-20.891748368740082,-0.4134612623602152,0.0,0.0
-25.747498869895935,87.5912070274353,28.825250267982483,0.0,0.0
49.45516288280487,-60.359835624694824,-8.519590646028519,0.0,0.0
5.178546905517578,46.02760672569275,16.02923423051834,0.0,0.0
42.288851737976074,-32.48908221721649,-10.004174709320068,0.0,0.0
-31.04957342147827,70.25752067565918,25.358012318611145,0.0,0.0
53.1563401222229,-44.02284622192383,-20.38857638835907,0.0,0.0
-12.78984248638153,60.53018569946289,35.50149202346802,0.0,0.0
61.19638681411743,-40.20998179912567,-11.972316354513168,0.0,0.0
-18.45647841691971,62.20580339431763,26.241770386695862,0.0,0.0
60.02159118652344,-35.416096448898315,-22.68618941307068,0.0,0.0
1.248618122190237,59.110063314437866,16.984274983406067,0.0,0.0
48.67878556251526,-39.207372069358826,-13.65436166524887,0.0,0.0
-15.210165083408356,48.16348850727081,20.429013669490814,0.0,0.0
55.22801876068115,-36.98535859584808,-11.805099248886108,0.0,0.0
-13.177981972694397,58.47125053405762,22.056227922439575,0.0,0.0
58.62089991569519,-32.55567252635956,-30.04157245159149,0.0,0.0
-26.72831118106842,53.30778956413269,27.59990096092224,0.0,0.0
61.331117153167725,-31.62326216697693,-15.49832969903946,0.0,0.0
0.18657083855941892,51.54309272766113,21.066096425056458,0.0,0.0
48.033228516578674,-18.003569543361664,-16.58415049314499,0.0,0.0
1.8526013940572739,51.64276361465454,5.850802734494209,0.0,0.0
52.32279300689697,-30.94869554042816,-11.214371025562286,0.0,0.0
-6.540778279304504,43.63486170768738,14.631351828575134,0.0,0.0
50.037336349487305,-44.886600971221924,-2.7399787679314613,0.0,0.0
-13.120506703853607,50.15298128128052,10.034172236919403,0.0,0.0
55.713337659835815,-35.88027358055115,-9.957320988178253,0.0,0.0
-8.599524945020676,52.28250026702881,6.610395759344101,0.0,0.0
51.08821392059326,-36.79400682449341,-14.031073451042175,0.0,0.0
-8.844833821058273,41.68483316898346,25.64285099506378,0.0,0.0
65.00719785690308,-40.055397152900696,-27.588140964508057,0.0,0.0
-13.867078721523285,36.66546642780304,29.85592782497406,0.0,0.0
47.847339510917664,-19.55530345439911,-6.8055592477321625,0.0,0.0
1.8487529829144478,20.629675686359406,4.216054826974869,0.0,0.0
46.78468704223633,-29.24598753452301,-14.583954215049744,0.0,0.0
0.19522880902513862,32.217973470687866,25.6119966506958,0.0,0.0
49.54425394535065,-27.676919102668762,-24.94669109582901,0.0,0.0
-9.025893360376358,28.895023465156555,33.192020654678345,0.0,0.0
60.38365364074707,-39.212629199028015,-21.61060869693756,0.0,0.0
-20.581059157848358,53.259629011154175,24.58791434764862,0.0,0.0
49.367791414260864,-42.641013860702515,-19.735276699066162,0.0,0.0
-16.199536621570587,34.940069913864136,23.078593611717224,0.0,0.0
52.385830879211426,-36.73749268054962,-25.766783952713013,0.0,0.0
