Tao_u,Tao_q,Tao_r,tc_you,tc_zuo
98.64079356193542,96.67766094207764,97.52640128135681,0.0,0.0
87.51022219657898,77.16330289840698,54.0196418762207,0.0,0.0
93.7360942363739,65.82529544830322,77.43355631828308,0.0,0.0
66.99131727218628,83.95925164222717,26.544830203056335,0.0,0.0
55.37996292114258,70.35155296325684,52.44414210319519,0.0,0.0
31.542029976844788,60.09393334388733,30.887198448181152,0.0,0.0
30.246832966804504,-5.711646378040314,34.815725684165955,0.0,0.0
32.89840519428253,15.105262398719788,48.23676943778992,0.0,0.0
8.587738871574402,-17.757320404052734,13.541606068611145,0.0,0.0
38.36498558521271,16.06959104537964,28.148165345191956,0.0,0.0
0.6795629393309355,-17.45344251394272,11.772503703832626,0.0,0.0
29.773366451263428,14.188601076602936,34.46737229824066,0.0,0.0
13.980597257614136,-3.8292475044727325,14.492177963256836,0.0,0.0
17.230671644210815,20.885227620601654,12.820345163345337,0.0,0.0
5.906882882118225,20.137368142604828,3.022453933954239,0.0,0.0
17.752404510974884,21.092122793197632,6.742715835571289,0.0,0.0
18.693138659000397,12.145230919122696,12.001382559537888,0.0,0.0
19.631576538085938,10.332649946212769,4.439624026417732,0.0,0.0
23.920251429080963,23.53169471025467,1.0079543106257915,0.0,0.0
20.39865255355835,2.612668089568615,2.6284070685505867,0.0,0.0
21.66569083929062,9.932661056518555,1.1365758255124092,0.0,0.0
22.822117805480957,11.98110282421112,11.807729303836823,0.0,0.0
33.61057639122009,9.743525087833405,-4.895693063735962,0.0,0.0
24.931809306144714,8.537905663251877,6.928417831659317,0.0,0.0
20.678752660751343,6.318489462137222,0.8677734062075615,0.0,0.0
34.076958894729614,20.002177357673645,6.004901230335236,0.0,0.0
7.928290963172913,-0.7092088926583529,2.8928153216838837,0.0,0.0
24.288488924503326,7.901246100664139,5.548171699047089,0.0,0.0
25.68385899066925,6.125284731388092,1.9221378490328789,0.0,0.0
39.20426666736603,9.214440733194351,11.303670704364777,0.0,0.0
12.190812826156616,21.607057750225067,-2.9018456116318703,0.0,0.0
22.59061485528946,14.381976425647736,-6.031561642885208,0.0,0.0
19.76882517337799,0.25349578354507685,18.877434730529785,0.0,0.0
16.2655308842659,17.704111337661743,2.6337744668126106,0.0,0.0
20.668771862983704,-5.448618903756142,-7.551559805870056,0.0,0.0
34.44470465183258,4.638681560754776,0.2632086630910635,0.0,0.0
22.42610901594162,10.108552128076553,0.40851118974387646,0.0,0.0
19.22880858182907,9.67162624001503,-1.5450425446033478,0.0,0.0
27.62914001941681,10.74158400297165,4.268411546945572,0.0,0.0
8.418399840593338,7.420168071985245,-3.5278011113405228,0.0,0.0
17.15977042913437,2.2330591455101967,-8.545178920030594,0.0,0.0
27.58626937866211,9.044384211301804,11.005769670009613,0.0,0.0
24.015793204307556,12.620875239372253,10.554493218660355,0.0,0.0
21.699310839176178,-4.358071461319923,-6.010174378752708,0.0,0.0
22.54878878593445,16.284877061843872,1.25357611104846,0.0,0.0
26.490721106529236,17.910125851631165,-3.270341455936432,0.0,0.0
13.57475370168686,12.832672894001007,-2.607819624245167,0.0,0.0
28.044569492340088,1.3556595891714096,-3.7384405732154846,0.0,0.0
9.668366611003876,9.739875048398972,-2.819240838289261,0.0,0.0
22.030949592590332,11.19886264204979,2.358568273484707,0.0,0.0
20.52229940891266,1.7958519980311394,4.620032384991646,0.0,0.0
17.123553156852722,1.7927410081028938,-1.468726247549057,0.0,0.0
8.111511170864105,7.8276775777339935,9.827364981174469,0.0,0.0
13.474369049072266,0.07686827448196709,-1.0889889672398567,0.0,0.0
15.193942189216614,7.894954830408096,-12.537923455238342,0.0,0.0
3.694082796573639,-12.99518495798111,9.918063133955002,0.0,0.0
22.530174255371094,-11.502160876989365,4.121079668402672,0.0,0.0
19.89431530237198,-5.575249716639519,-3.8813892751932144,0.0,0.0
4.754532873630524,4.660437628626823,-9.436197578907013,0.0,0.0
19.730913639068604,5.9507619589567184,1.8342280760407448,0.0,0.0
14.803379774093628,-20.062220096588135,-9.862184524536133,0.0,0.0
9.629259258508682,2.53682229667902,2.592325396835804,0.0,0.0
30.514320731163025,-19.773103296756744,-3.437337651848793,0.0,0.0
11.953239887952805,-0.854161474853754,15.077726542949677,0.0,0.0
14.459294080734253,-14.415563642978668,3.939719498157501,0.0,0.0
9.558984637260437,-12.659671902656555,-1.0118735954165459,0.0,0.0
15.574724972248077,-11.034130305051804,12.287668883800507,0.0,0.3054827357040586
7.087481766939163,-30.602934956550598,-98.97872805595398,0.0,1.0952427381470526
-48.89783561229706,-99.79228973388672,-99.74586367607117,0.0,1.7852778318052693
-55.74675798416138,-99.5305597782135,-99.48628544807434,0.0,1.6592780851242475
3.3241774886846542,-99.99504685401917,-95.53739428520203,0.0,1.2350402834254757
-4.626600071787834,-99.51554536819458,-84.32497978210449,0.0,0.9276129572946425
62.63759136199951,-99.7118353843689,-84.42961573600769,0.0,0.6473206531966885
72.55792617797852,-99.21855330467224,-71.44839763641357,0.0,0.46113164649009714
73.80669116973877,-93.93567442893982,-78.1855583190918,0.0,0.1
-53.362029790878296,38.28555643558502,56.08030557632446,0.0,0.0
48.290905356407166,91.33599996566772,99.62451457977295,0.0,0.0
64.1362190246582,96.72471284866333,94.93010640144348,0.0,0.1
-92.28710532188416,86.15171909332275,-99.67724084854126,0.0,0.6568435249119347
35.963138937950134,-96.03312015533447,-99.9441385269165,0.0,0.949876064326928
22.621823847293854,-98.71796369552612,-98.9700198173523,0.0,0.6403244404945325
18.041397631168365,-99.28208589553833,-96.63271903991699,0.0,0.34783330224301745
39.623838663101196,-48.198726773262024,5.076346173882484,0.0,0.0
44.87999379634857,73.19757342338562,99.37041401863098,0.0,0.0
67.66467690467834,93.59458088874817,97.70986437797546,0.0,0.0
53.33665609359741,90.12620449066162,95.2480137348175,0.0,0.35191296764535707
-99.67178106307983,89.30720090866089,-99.9913215637207,0.0,0.7441812031121513
-83.25015902519226,-94.92604732513428,-99.93911385536194,0.0,0.8426463583780359
51.09275579452515,-99.4890809059143,-99.1925835609436,0.0,0.7640535013731713
45.78821659088135,-98.10618758201599,-90.13774394989014,0.0,0.3182476854784266
41.362977027893066,-59.490108489990234,-25.333747267723083,0.0,0.0
42.71279573440552,52.351999282836914,99.71615672111511,0.0,0.0
63.08995485305786,93.19062829017639,97.67403602600098,0.0,0.0
65.27986526489258,97.83031344413757,95.53518295288086,0.0,0.1
-99.39082264900208,87.85789608955383,-99.9873697757721,0.0,0.5092412345995038
-92.10355281829834,-50.11274218559265,-99.95269775390625,0.0,0.6009848324432809
49.71984922885895,-98.58197569847107,-99.32109117507935,0.0,0.5836106650636277
61.567533016204834,-95.74959874153137,-78.84804010391235,0.0,0.1
-35.26864051818848,47.65270948410034,75.50431489944458,0.0,0.0
59.57432985305786,78.10806632041931,99.22242760658264,0.0,0.0
76.47432684898376,91.55560731887817,95.59894800186157,0.0,0.0
56.622350215911865,95.33642530441284,95.29143571853638,0.0,0.1
-98.91052842140198,86.07966899871826,-99.89137649536133,0.0,0.45058832077613886
-76.17789506912231,-66.05309247970581,-99.80676174163818,0.0,0.7357978307133519
56.31744861602783,-98.63718748092651,-99.01971817016602,0.0,0.5869413885438263
73.18506836891174,-96.49278521537781,-81.38017654418945,0.0,0.1
-35.053256154060364,51.907867193222046,59.86286401748657,0.0,0.0
49.150872230529785,57.843565940856934,98.61392378807068,0.0,0.0
67.0758605003357,89.737868309021,96.2912380695343,0.0,0.0
32.3477566242218,88.56104612350464,82.65060782432556,0.0,0.1
-97.23732471466064,83.40032696723938,-99.95721578598022,0.0,0.5649836217638998
54.30583357810974,-75.16283988952637,-99.81091618537903,0.0,0.5064604738349788
25.047600269317627,-85.6564998626709,-98.22477698326111,0.0,0.33055410571910576
10.316896438598633,-50.06915330886841,-45.51672041416168,0.0,0.0
15.62136709690094,-25.28189718723297,99.70623254776001,0.0,0.0
32.43030905723572,63.78135681152344,98.21591377258301,0.0,0.0
38.611745834350586,78.8812518119812,93.51166486740112,0.0,0.0
10.620041936635971,61.284422874450684,54.838645458221436,0.0,0.1
-84.19677019119263,92.02563762664795,-99.82993602752686,0.0,0.39016082757260373
62.59317398071289,-22.540467977523804,-98.68035316467285,0.0,0.3071451979038478
51.26684904098511,-48.834237456321716,-75.92690587043762,0.0,0.1
-18.733471632003784,38.89361917972565,55.013781785964966,0.0,0.0
-4.824746400117874,-37.02994883060455,94.78654265403748,0.0,0.0
47.71243929862976,38.27401101589203,85.18592119216919,0.0,0.0
0.17149074701592326,4.12522554397583,23.399166762828827,0.0,0.1
-40.07410407066345,83.9862048625946,-99.85812306404114,0.0,0.3482147817441193
76.29231214523315,-33.78051817417145,-98.39229583740234,0.0,0.1
-22.65467196702957,39.377301931381226,58.56735706329346,0.0,0.0
-11.664601415395737,-60.55883169174194,90.91697335243225,0.0,0.0
53.51105332374573,-15.341219305992126,70.11573910713196,0.0,0.0
1.5918690711259842,-51.210224628448486,2.3360557854175568,0.0,0.1
4.645140469074249,65.5508041381836,-98.1753408908844,0.0,0.3786429301367958
60.313570499420166,-32.58634805679321,-92.52544045448303,0.0,0.1
-20.190535485744476,57.55617022514343,53.538644313812256,0.0,0.0
-6.912507116794586,-59.666889905929565,93.26094388961792,0.0,0.0
36.64297163486481,-8.725162595510483,55.347442626953125,0.0,0.0
29.62339222431183,-40.40459394454956,13.16232681274414,0.0,0.0
32.378196716308594,27.47449278831482,48.1965571641922,0.0,0.1
-42.083775997161865,84.35028195381165,-99.42660927772522,0.0,0.3275840529917536
56.77799582481384,-44.82307732105255,-97.03741669654846,0.0,0.1
-13.248319923877716,45.387497544288635,49.79668855667114,0.0,0.0
3.281097114086151,-56.236499547958374,69.28938627243042,0.0,0.0
52.14831829071045,-17.02674627304077,48.78800809383392,0.0,0.0
7.9571448266506195,-34.1530442237854,20.500919222831726,0.0,0.1
-6.4576029777526855,62.360239028930664,-99.48728680610657,0.0,0.1
55.07684350013733,0.8102471008896828,-54.41562533378601,0.0,0.1
-22.523827850818634,34.000375866889954,13.368260860443115,0.0,0.0
-5.526616796851158,-55.66965341567993,80.08071184158325,0.0,0.0
51.11679434776306,-20.065850019454956,54.47579622268677,0.0,0.0
22.44126945734024,-26.35241150856018,6.901513785123825,0.0,0.0
20.79274207353592,-2.8947198763489723,36.79452836513519,0.0,0.0
13.773864507675171,-24.589110910892487,16.03216528892517,0.0,0.1
-2.3031027987599373,84.19349789619446,-99.72473978996277,0.0,0.1
61.457157135009766,-1.3061301782727242,-26.362860202789307,0.0,0.1
-19.65358853340149,60.12309789657593,-45.83309292793274,0.0,0.0
10.990405827760696,-41.840991377830505,87.55884170532227,0.0,0.0
12.103166431188583,-24.539826810359955,50.79820156097412,0.0,0.0
8.573584258556366,-41.14446043968201,19.69420164823532,0.0,0.0
33.21843445301056,-9.40370112657547,24.122148752212524,0.0,0.0
9.521261602640152,-27.65146791934967,28.835347294807434,0.0,0.0
27.902260422706604,-8.372895419597626,19.507086277008057,0.0,0.0
27.28804051876068,-28.40106189250946,12.38357275724411,0.0,0.1
-36.08599603176117,90.05940556526184,-99.37134385108948,0.0,0.1
66.7165994644165,-13.503313064575195,-0.8916677907109261,0.0,0.0
-0.07377563742920756,-1.6309915110468864,80.49170970916748,0.0,0.0
17.236585915088654,-37.08697855472565,13.405866920948029,0.0,0.0
21.60545289516449,-22.58451133966446,15.029993653297424,0.0,0.0
22.480034828186035,-16.855067014694214,14.345425367355347,0.0,0.0
13.46307098865509,-7.076770067214966,16.16591364145279,0.0,0.0
22.549517452716827,-1.0803473182022572,12.832540273666382,0.0,0.1
-3.2707761973142624,80.44370412826538,-99.46935176849365,0.0,0.1
41.09833836555481,10.597451031208038,-13.704843819141388,0.0,0.0
20.745940506458282,-1.8348470330238342,83.22980403900146,0.0,0.0
14.742223918437958,-7.56814107298851,2.0191721618175507,0.0,0.0
23.191411793231964,-7.24974051117897,6.581961363554001,0.0,0.0
13.248839974403381,-7.761865854263306,25.233662128448486,0.0,0.0
34.25880670547485,-11.182872951030731,1.7649540677666664,0.0,0.0
23.440290987491608,-2.570836618542671,8.322741091251373,0.0,0.0
28.445270657539368,-0.3955906257033348,-15.92651903629303,0.0,0.0
13.406352698802948,7.5557902455329895,24.337656795978546,0.0,0.0
20.06012350320816,1.4972156845033169,-1.8599988892674446,0.0,0.0
29.26826775074005,-9.533724933862686,-6.810712814331055,0.0,0.0
30.912351608276367,-3.1468071043491364,21.895146369934082,0.0,0.0
24.785809218883514,3.8314998149871826,-8.718521147966385,0.0,0.0
13.989859819412231,-1.1150356382131577,-5.064896494150162,0.0,0.0
24.31662678718567,-6.019324436783791,10.701438039541245,0.0,0.0
31.605875492095947,10.817233473062515,5.435715988278389,0.0,0.0
18.92998218536377,-2.46999841183424,-8.48856121301651,0.0,0.0
25.34199357032776,5.9845153242349625,13.638773560523987,0.0,0.0
26.841187477111816,4.748350009322166,5.304063856601715,0.0,0.0
15.22757112979889,5.2771855145692825,-0.7945071905851364,0.0,0.0
23.89450967311859,2.762334421277046,-9.66344103217125,0.0,0.0
20.257818698883057,8.909304440021515,-1.0556179098784924,0.0,0.0
18.57450008392334,-8.625591546297073,-0.3271858673542738,0.0,0.0
33.21647047996521,5.6151531636714935,18.061035871505737,0.0,0.0
31.534159183502197,2.039404958486557,-21.81367129087448,0.0,0.0
14.46867436170578,1.4768927358090878,14.626896381378174,0.0,0.0
25.2437025308609,10.369393229484558,1.068915519863367,0.0,0.0
18.31699162721634,7.108896970748901,-3.2317057251930237,0.0,0.0
25.398284196853638,7.498966157436371,4.266501218080521,0.0,0.0
23.955079913139343,-10.800720751285553,-13.352930545806885,0.0,0.0
15.257072448730469,9.679243713617325,14.54538106918335,0.0,0.0
26.883453130722046,-3.12802791595459,-13.302643597126007,0.0,0.0
37.24046349525452,-0.10589283192530274,6.143829971551895,0.0,0.0
19.93829309940338,4.7034915536642075,-2.0623337477445602,0.0,0.0
26.142343878746033,16.701333224773407,6.486562639474869,0.0,0.0
26.347747445106506,6.066405028104782,-7.211366295814514,0.0,0.0
17.357756197452545,5.595158413052559,1.4872638508677483,0.0,0.0
22.4224254488945,2.0330648869276047,10.278124362230301,0.0,0.0
31.175681948661804,-1.7910342663526535,3.0598243698477745,0.0,0.0
30.06371557712555,4.7225043177604675,-5.265353620052338,0.0,0.0
10.547330230474472,12.932509183883667,6.291179358959198,0.0,0.0
33.635833859443665,-6.62715807557106,4.27672304213047,0.0,0.0
22.420845925807953,10.332883149385452,2.8080038726329803,0.0,0.0
21.612724661827087,0.9793456643819809,13.276028633117676,0.0,0.0
21.04564607143402,8.675722032785416,-12.56277710199356,0.0,0.0
26.64705216884613,-2.8569404035806656,-2.8177162632346153,0.0,0.0
24.826061725616455,8.382176607847214,15.566271543502808,0.0,0.0
19.1684752702713,8.89662504196167,-14.110252261161804,0.0,0.0
23.427653312683105,2.4551495909690857,-2.5753460824489594,0.0,0.0
26.751187443733215,3.3791285008192062,14.397363364696503,0.0,0.0
23.23058396577835,3.1585190445184708,-11.38874739408493,0.0,0.0
23.27532023191452,16.026583313941956,15.322673320770264,0.0,0.0
33.73558223247528,4.000575467944145,-8.581012487411499,0.0,0.0
14.084187150001526,19.63311731815338,5.490566790103912,0.0,0.0
27.9048889875412,-8.177223056554794,-11.473255604505539,0.0,0.0
31.327253580093384,-0.2534387866035104,5.302149057388306,0.0,0.0
26.201587915420532,4.810412973165512,-9.123701602220535,0.0,0.0
28.61466407775879,7.963375002145767,0.6198803428560495,0.0,0.0
14.772039651870728,5.335912108421326,14.456002414226532,0.0,0.0
12.487281858921051,15.16442596912384,-12.971274554729462,0.0,0.0
28.005197644233704,-1.1509081348776817,-7.44093656539917,0.0,0.0
14.874324202537537,-8.690554648637772,7.660159468650818,0.0,0.0
36.348095536231995,21.502409875392914,0.6300101522356272,0.0,0.0
15.155047178268433,18.01164597272873,1.1036816984415054,0.0,0.0
21.958042681217194,8.38431790471077,-5.806703120470047,0.0,0.0
27.961862087249756,-3.74259315431118,15.221647918224335,0.0,0.0
23.998719453811646,2.757948637008667,3.3103235065937042,0.0,0.0
37.30384707450867,12.66108751296997,-15.315526723861694,0.0,0.0
5.075442418456078,6.563948839902878,16.585706174373627,0.0,0.0
33.343178033828735,7.811542600393295,-15.49186259508133,0.0,0.0
19.86560970544815,-5.394848436117172,-2.22354456782341,0.0,0.0
20.12643665075302,12.352409213781357,4.133530706167221,0.0,0.0
14.93050754070282,2.1469667553901672,-6.501162052154541,0.0,0.0
28.352874517440796,0.16306485049426556,-3.783918172121048,0.0,0.0
19.703176617622375,-1.9375631585717201,26.511916518211365,0.0,0.0
32.534268498420715,14.59757536649704,-20.92810720205307,0.0,0.0
17.756028473377228,-4.529669880867004,7.010593265295029,0.0,0.0
21.737760305404663,14.536374807357788,5.56209459900856,0.0,0.0
16.867421567440033,-4.65889573097229,-12.258658558130264,0.0,0.0
22.05280363559723,6.112870573997498,1.0145606473088264,0.0,0.0
26.685839891433716,-5.625981837511063,-0.04599559761118144,0.0,0.0
11.385653167963028,-5.9459589421749115,-4.202935099601746,0.0,0.0
11.083634942770004,-4.0622778236866,2.8088444843888283,0.0,0.0
31.749075651168823,-19.959832727909088,-6.134822219610214,0.0,0.0
29.805073142051697,5.770374089479446,14.151445031166077,0.0,0.0
23.85566681623459,-13.764742016792297,-1.857146993279457,0.0,0.0
26.441577076911926,-3.665297105908394,-12.475758045911789,0.0,0.0
10.457419604063034,-1.094119530171156,12.199491262435913,0.0,0.0
27.347099781036377,3.771018236875534,3.6927517503499985,0.0,0.0
24.509382247924805,-16.785793006420135,-4.483301565051079,0.9787664539366353,0.0
-99.99380111694336,-99.55652356147766,99.64900612831116,1.7293248114012323,0.1921472012668036
-99.98012185096741,-99.99505281448364,99.98111128807068,1.9564693127020525,0.0
-99.99999403953552,-99.99892711639404,99.99788999557495,1.8092565805869563,0.0
-99.99986290931702,-99.99945759773254,99.89868402481079,1.2728774262821194,0.0
-93.65609884262085,-99.56464171409607,96.76755666732788,0.8737513051547288,0.0
68.56316328048706,-95.24208307266235,86.86668276786804,0.34824048227310944,0.0
97.51850366592407,72.34978675842285,-65.14662504196167,0.0,0.0
97.06029295921326,-18.205134570598602,-79.61856126785278,0.1,0.0
95.35440802574158,-26.77266001701355,96.51203751564026,0.35005246097652093,0.0
61.46508455276489,2.080828510224819,30.865108966827393,0.1,0.0
-31.75731897354126,96.16995453834534,-63.079833984375,0.1,0.0
92.1343207359314,-2.186870574951172,82.11274147033691,0.5764365818187255,0.0
-41.229796409606934,-22.700656950473785,84.37961935997009,0.31954827642257266,0.0
-16.715089976787567,54.753780364990234,-90.75731635093689,0.1,0.0
77.41930484771729,19.12035495042801,35.88766157627106,0.1,0.0
12.932580709457397,93.00452470779419,6.432479619979858,0.1,0.0
40.377843379974365,85.09027361869812,33.89706313610077,0.1,0.0
-12.660308182239532,96.66910767555237,17.389117181301117,0.1,0.0
25.055021047592163,93.05655360221863,35.07867753505707,0.1,0.0
9.026850014925003,98.56593012809753,-4.917721077799797,0.0,0.0
94.03833150863647,-85.30930280685425,-95.77983021736145,0.0,0.0
-64.4942581653595,87.75703310966492,-39.063042402267456,0.1,0.0
72.61379957199097,8.08127224445343,94.65378522872925,0.5498575784860975,0.0
-82.0564866065979,-3.1992368400096893,92.90999174118042,0.3833716499124776,0.0
27.831587195396423,63.211625814437866,-77.52481698989868,0.1,0.0
88.95681500434875,15.575309097766876,58.03510546684265,0.1,0.0
-14.920075237751007,96.5943694114685,21.38802409172058,0.0,0.0
89.26117420196533,-90.53952693939209,-98.41218590736389,0.0,0.0
-87.84840106964111,56.01785182952881,-75.18047094345093,0.0,0.0
67.36718416213989,78.0970573425293,48.521652817726135,0.34134346948248384,0.0
2.915397472679615,66.10245704650879,92.77114868164062,0.30881994499818527,0.0
4.7868408262729645,92.0722484588623,31.112918257713318,0.1,0.0
-2.4183370172977448,96.59953713417053,19.131754338741302,0.0,0.0
96.92951440811157,-85.22756695747375,-96.98514938354492,0.0,0.0
-95.8484411239624,30.272814631462097,-80.30230402946472,0.0,0.0
27.562186121940613,88.33969235420227,40.35111963748932,0.1,0.0
80.72987794876099,23.07673841714859,85.0727915763855,0.1,0.0
-30.548998713493347,97.29782938957214,-48.526135087013245,0.0,0.0
94.3581223487854,-78.13996076583862,-93.98505687713623,0.0,0.0
-30.585375428199768,88.95652294158936,56.04376792907715,0.1,0.0
7.355187833309174,53.2284677028656,80.10064363479614,0.1,0.0
-28.14423441886902,99.0837037563324,-64.54803347587585,0.0,0.0
94.4418728351593,-88.8659656047821,-81.67386054992676,0.0,0.0
-15.430191159248352,73.98642897605896,59.60838198661804,0.1,0.0
14.527393877506256,66.74525737762451,72.70056009292603,0.1,0.0
-20.95271646976471,98.52968454360962,-27.377894520759583,0.0,0.0
97.65207171440125,-98.88781309127808,-88.60016465187073,0.0,0.0
26.91519558429718,39.712971448898315,33.025047183036804,0.0,0.0
73.02963137626648,-71.86837196350098,-68.91458034515381,0.0,0.0
-68.53241920471191,45.06120681762695,34.85095798969269,0.1,0.0
14.67241495847702,60.28709411621094,78.7127137184143,0.0,0.0
86.4456295967102,-82.77881145477295,-91.41273498535156,0.0,0.0
-28.02829146385193,-10.25591641664505,-56.132662296295166,0.0,0.0
54.795217514038086,25.76962411403656,24.213576316833496,0.0,0.0
75.75132846832275,-36.219796538352966,-24.24984723329544,0.0,0.0
-36.86632215976715,-7.815670967102051,13.388572633266449,0.0,0.0
53.102242946624756,-46.2726354598999,-37.4039500951767,0.0,0.0
10.633940249681473,0.528370775282383,13.238619267940521,0.0,0.0
40.896075963974,-45.95170617103577,-34.592264890670776,0.0,0.0
0.679605221375823,-14.192840456962585,14.994791150093079,0.0,0.0
61.01241707801819,-18.507060408592224,-31.930243968963623,0.0,0.0
-19.922608137130737,-6.824943423271179,-9.633549302816391,0.0,0.0
36.64329648017883,-14.844895899295807,1.2887230142951012,0.0,0.0
42.666298151016235,-10.845917463302612,-10.896443575620651,0.0,0.0
25.091657042503357,-0.3611742751672864,-16.888760030269623,0.0,0.0
26.898348331451416,-20.761355757713318,-18.809187412261963,0.0,0.0
11.468169838190079,3.408205136656761,12.614727020263672,0.0,0.0
20.431600511074066,-12.400322407484055,-11.443852633237839,0.0,0.0
16.58427119255066,-24.681805074214935,-13.762515783309937,0.0,0.0
26.268166303634644,-9.04218852519989,6.47878497838974,0.0,0.0
35.428500175476074,-20.78290581703186,-20.139195024967194,0.0,0.0
26.18975043296814,-15.044906735420227,2.8316278010606766,0.0,0.0
41.483521461486816,-7.684026658535004,11.369232833385468,0.0,0.0
15.98818451166153,-13.778166472911835,-18.182672560214996,0.0,0.0
47.363707423210144,-31.39794170856476,4.99296635389328,0.0,0.0
3.598233312368393,-22.57249355316162,-17.942872643470764,0.0,0.0
43.06640326976776,-18.73140186071396,-4.386473074555397,0.0,0.0
17.531725764274597,-31.403955817222595,-21.189062297344208,0.0,0.0
0.6168421357870102,-38.752156496047974,27.436304092407227,0.0,0.0
25.393369793891907,-32.380056381225586,-15.81754982471466,0.0,0.0
27.3774653673172,-45.78385949134827,-17.56395697593689,0.0,0.0
36.363521218299866,-30.042117834091187,9.504605084657669,0.0,0.0
35.80438196659088,-21.498745679855347,-22.323332726955414,0.0,0.0
2.2865645587444305,-18.10443252325058,14.47603702545166,0.0,0.0
11.703935265541077,-30.982887744903564,-2.6845723390579224,0.0,0.0
34.372350573539734,-0.3673194209113717,-8.580849319696426,0.0,0.0
19.70767378807068,-17.812901735305786,-4.874748736619949,0.0,0.0
24.90888088941574,-7.048766314983368,2.5298649445176125,0.0,0.0
31.333070993423462,-29.200851917266846,-5.857178941369057,0.0,0.7942462417753173
-80.36507368087769,-99.13418292999268,-99.99442100524902,0.0,1.226130667289768
-35.02150475978851,-99.96562600135803,-99.56867098808289,0.0,1.3849360160738866
23.486733436584473,-99.38453435897827,-93.39601993560791,0.0,1.1003079847930024
-5.9095729142427444,-99.0331768989563,-92.23930239677429,0.0,0.9338588242177885
33.41664373874664,-99.36040043830872,-79.7179639339447,0.0,0.7692434147058539
36.00923717021942,-98.1330156326294,-96.5467631816864,0.3362445533196373,0.3362445533196373
-99.82089400291443,-99.98582601547241,1.7304956912994385,0.563916784085199,0.18797226136173298
-99.44140911102295,-98.54966402053833,98.07623624801636,0.6296208485280003,0.0
91.27826690673828,-94.09933090209961,96.94604873657227,0.5483937437880249,0.18279791459600828
-90.4445230960846,-94.40802335739136,-98.25668334960938,0.1566402207513068,0.4699206622539204
50.898438692092896,-95.70320248603821,-94.67565417289734,0.18416585390806756,0.5524975617242027
-28.973618149757385,-99.20428395271301,33.90149474143982,0.3785999725049232,0.3785999725049232
-93.60923767089844,-98.47299456596375,-5.417938157916069,0.38528168440412075,0.38528168440412075
