x,y,z
0.0,0.0,0.0
0.03945631742477418,0.0005641181851907279,0.00023040508529811708
0.11344602361913945,0.0020386996384011234,-0.0014151344720151676
0.2232008890333554,0.010204300445240276,-0.006313301156553706
0.35636836770958336,0.02738590326075925,-0.013645805309373538
0.5042346183794367,0.06100052701542422,-0.02614958699058787
0.6582747436652219,0.10145274944860137,-0.04269626445588646
0.814329516426906,0.15535359704185356,-0.06345805770549214
0.9744191375357892,0.21875203566093465,-0.08731176470894735
1.1290666549921657,0.2881746221949536,-0.10961466210954857
1.2855528031844252,0.3732926573093005,-0.13420475259237605
1.4349418871880006,0.45877372763311186,-0.1566671809090062
1.5840778060210392,0.5548892915105473,-0.18115224090578774
1.7309192161822782,0.6533385926402094,-0.20414024068951986
1.8725045861688037,0.7591220555321512,-0.2285392586024793
2.007900911909448,0.866283422129143,-0.2520054595803011
2.140317459712615,0.9780335365733898,-0.27737285211899104
2.2717795956663847,1.0925827585903112,-0.30409348017704324
2.402598168416099,1.2099095751914017,-0.3323336749745605
2.5332316953002114,1.3318764478758807,-0.3616704676138722
2.663102426163271,1.4566194766666931,-0.3921120529592419
2.7930555000534905,1.5836565544383385,-0.4243103502066211
2.9235821943506366,1.7132945566356734,-0.4567117215831778
3.058086251127165,1.847667275208565,-0.4910475782532749
3.1919775836544693,1.9856678405504569,-0.526540359466522
3.3261289278336603,2.1239350001979016,-0.5627010746749701
3.4628640481521336,2.2674549067124237,-0.6004042591691374
3.595704177198728,2.4075140775110575,-0.6376806894732466
3.7284203310987225,2.5497772705081907,-0.6766054120908025
3.8619071862103382,2.6944093854448044,-0.7154917099852484
3.9988565516616688,2.8455489181303784,-0.7564411741205719
4.132758648878973,2.9939899085539037,-0.7969240894082589
4.264420079823786,3.144734849141272,-0.8383370152310267
4.39460052175462,3.295411948945772,-0.8811798849181489
4.524683929703189,3.443472173563829,-0.9241483163140312
4.652182826365795,3.5935843331806105,-0.9670391397954712
4.781133690955161,3.749069630999943,-1.0121709663316865
4.910488526491257,3.904625469697173,-1.056434166655982
5.039004153424056,4.059241320662421,-1.1009955509814648
5.168742533570709,4.215582901930274,-1.1466850936140998
5.295401074696136,4.367218744412652,-1.1917387322858695
5.420366111719795,4.518066360367123,-1.2370747051417972
5.546951947791216,4.670970984800961,-1.2832557193560312
5.6760248776976585,4.823170883162718,-1.3296818915625779
5.804689127837393,4.975567740815934,-1.3767701806821806
5.931372726959474,5.12985630603066,-1.424488662279019
6.05936661221202,5.285645138161892,-1.4721280074152827
6.184547374439665,5.438968478554032,-1.5203895206833558
6.311405288042456,5.5939634592889425,-1.5702902232494804
6.435496692793741,5.744870591991515,-1.6195462936314473
6.560630504925508,5.895574546698841,-1.6687574318931302
6.686519983290745,6.045219769644487,-1.7186043375276687
6.81180715260983,6.193303785189676,-1.7685584733307558
6.933524853492461,6.338141392967309,-1.8170768689077752
7.054210313585192,6.480839770705212,-1.8650164317539781
7.1724885837295105,6.62352692031771,-1.9129025924270529
7.286102264289478,6.762636773198121,-1.9590934128093338
7.402630477576084,6.901903322611755,-2.00595511368927
7.519390223121592,7.042476747923186,-2.051596655976965
7.632075713233079,7.179984253809178,-2.095196651017335
7.745186822380477,7.3187062220158765,-2.1386394154534636
7.858875578186327,7.455713925516039,-2.18210254079754
7.97073421019922,7.590603450519457,-2.2247653454825236
8.087987978861426,7.728654671295405,-2.2670737908998397
8.204139929007951,7.864777283734385,-2.3090536357128633
8.321287682220689,7.999247885038147,-2.3490839714633265
8.43532899291996,8.132620977949172,-2.388514474075388
8.548172074984814,8.267031715408365,-2.426453290663613
8.658800176950743,8.39889814057445,-2.462754524715034
8.747116707554149,8.51752086889169,-2.493101293181582
8.825634684942182,8.610043145506953,-2.5162632895262815
8.913846433524986,8.689690834893284,-2.533157309508891
9.0045335934787,8.758219076459431,-2.547622666693188
9.121923207014056,8.825243055811422,-2.558970607852141
9.267096533420519,8.893062911442572,-2.5689768680940737
9.440366432087568,8.95434626286087,-2.5740399983389644
9.589111789364592,8.999163737828143,-2.5765394098038
9.756064859024022,9.022945166747778,-2.576022813411503
9.94314968691496,9.049776422771307,-2.5773172681912873
10.091387741211866,9.073045152612385,-2.5820620400740597
10.240125014515673,9.12615172329008,-2.591190442407238
10.393055022423175,9.179944837429208,-2.6026059870828564
10.550196613962681,9.228156456855963,-2.611549024113429
10.720742615542644,9.259105954175558,-2.614477102127209
10.90448067029897,9.270737531050303,-2.6144492568077977
11.109072029495794,9.278215717432772,-2.6165087431214844
11.326204231874513,9.292971563264482,-2.623073610781805
11.501824389818278,9.32000103940078,-2.631016812761227
11.631500584948286,9.361181383514197,-2.64186602591541
11.776954851269121,9.408452719640342,-2.6549262165548173
11.93747828074845,9.454736949148838,-2.66497661900779
12.11167268644728,9.48506169006965,-2.6704139343287756
12.297674193788668,9.497337574823046,-2.6715027228902506
12.50238617288093,9.499481782133133,-2.6729870973559358
12.72492664947736,9.504320712278659,-2.680131486007877
12.907108572966571,9.520578459712226,-2.6901145651428124
13.043649598870344,9.556474594596352,-2.7018172228759068
13.195696428663501,9.596120071629873,-2.7162577762622773
13.36877910829338,9.63441815394086,-2.7289078404253373
13.523296820410787,9.654335582527453,-2.7357114239580973
13.697193430752757,9.654458605592785,-2.7424898133555455
13.895774939957784,9.652844941019978,-2.753663017439989
14.108292796903791,9.661483806539584,-2.770776036804974
14.27948436556801,9.682774492256145,-2.788910672294599
14.408294242343144,9.719813028396862,-2.806300424596879
14.554862723601838,9.762755209144016,-2.8280802239203613
14.727257172802195,9.806104304972497,-2.84975312856946
14.881949723471845,9.831463811248172,-2.864362643445816
15.052364259553642,9.83623747498757,-2.8797930381740815
15.243732335732073,9.839768532919681,-2.900179857535841
15.439898374541356,9.85181962147766,-2.924128230399099
15.593790170406137,9.875883442817655,-2.9481408519614702
15.757165211569346,9.924640451245088,-2.9783938865616277
15.923682156694577,9.976921413644638,-3.011183172759069
16.090685606809863,10.021403553125205,-3.0415451129046573
16.261177045697448,10.04343914303147,-3.0665539407437477
16.439570580668178,10.054355706332657,-3.0918894244475417
16.627463851774856,10.064603171919927,-3.1191649198792484
16.809412027128204,10.0890110841992,-3.1498969230401923
16.948659046771173,10.1221831653818,-3.175924244445775
17.101762871998936,10.175160052779178,-3.210716890099864
17.26864825949348,10.233399751985377,-3.2508460053832025
17.425508462471797,10.277104007475044,-3.2861500961988486
17.579048866120655,10.298377161282653,-3.3184250813698037
17.746628768314526,10.32112415150498,-3.354351855947579
17.90722938789762,10.351330053552546,-3.3879995167878554
18.041072100713336,10.39339217865048,-3.4194262346740962
18.196337825838345,10.451659985972857,-3.457995362809953
18.337636317629272,10.5061358445313,-3.4959553775330305
18.47605566701814,10.535978655648606,-3.5304447699875423
18.63052235309573,10.571605300396826,-3.569340514042604
18.778884190423025,10.613997572927929,-3.6047417126040475
18.91778893957701,10.670789165788337,-3.6401344217688227
19.072162539519805,10.740734611469579,-3.6789054658888647
19.215080089390376,10.803556144882373,-3.7152050039227706
19.357866326060666,10.841306793103039,-3.748590160698822
19.510136184385747,10.882366753429002,-3.785090815184159
19.665738507404512,10.935560363703498,-3.8195697090368985
19.82251720318407,11.00340355214439,-3.8560738445948406
19.958656918182278,11.06391388732789,-3.8859632594379976
20.101846814694888,11.147064015877277,-3.9232426997709875
20.236386264523823,11.223996058662662,-3.9595796641953016
20.376561274519457,11.279590477135914,-3.994292821818267
20.53017979492819,11.34337016062176,-4.033962223125545
20.678899482840517,11.412279186797775,-4.071536495903598
20.81488540046041,11.487299106725288,-4.107143136286854
20.959857901535074,11.579786873839621,-4.14699196794783
21.093848452218676,11.661166287221983,-4.185128376638147
21.22786925960079,11.72745449405096,-4.219760693105453
21.377690059701813,11.797140516330547,-4.258244660073076
21.527331894660797,11.875040841692146,-4.295160131583736
21.671621888230415,11.965343638088266,-4.333090396778319
21.81424092652023,12.058128881688454,-4.368815591160158
21.945602657427955,12.154466103125905,-4.403173931086835
22.085643032638483,12.26994685944599,-4.443327273254461
22.21814160880042,12.37026686387169,-4.482823738825576
22.35302723221219,12.464931919684409,-4.521852573803732
22.494902800780494,12.546373106111444,-4.562131983950194
22.632888235093965,12.63086295381826,-4.59998596099351
22.771714051385153,12.727653117323879,-4.638477425381182
22.906002518447156,12.827783674298043,-4.6738230287721425
23.039889720193774,12.936571736784927,-4.710203641569687
23.17241879649657,13.054297035066273,-4.745414599262648
23.285993617249996,13.162001840087035,-4.7764045665322925
23.408098389093823,13.291440612173265,-4.812975264430472
23.53229959542941,13.408243551047102,-4.85066491059379
23.662723646489983,13.52046590767115,-4.8865346928350855
23.78761306367706,13.6417374736446,-4.922807764994456
