x,y,z
0.0,0.0,0.0
0.0014640574157238008,0.0005641181851907279,0.00023040508529811708
0.0374909718755191,0.0031589761179532886,-0.0011610124151897414
0.10656327264987236,0.009747864242152387,-0.004521469547947257
0.20884129221853504,0.02831082882122237,-0.012020228726138924
0.3428182516280023,0.06625395255358885,-0.026053996533327628
0.49819898940199203,0.1279326625865602,-0.04611214957426078
0.6763855362339735,0.207487481687819,-0.07460612816009014
0.8530105243469811,0.3006350264788712,-0.10746760775648276
1.0298155519690666,0.39860229208116327,-0.14434369840139374
1.2085894480240782,0.5033964846111292,-0.18622968833713704
1.3800621631432366,0.6050771506283444,-0.2299297537862229
1.5541803684605011,0.7144216699225697,-0.2787309183315848
1.7224145766060595,0.8201117116450076,-0.32896951458670115
1.8950255564299834,0.9316608487714895,-0.3827151791469393
2.0515961433080045,1.033768714513583,-0.43250390236128117
2.2205939645975796,1.1423085137836098,-0.4878151960977378
2.374725399242536,1.2447405291227904,-0.5398110995401939
2.542369918067411,1.3553642382373918,-0.5977301035025337
2.692893835877765,1.4593351525882587,-0.6515313073680766
2.855165692838135,1.5693900583485374,-0.710554107790501
2.9996231451822397,1.674588258093909,-0.7655079509500826
3.158700280602612,1.7847727734420924,-0.8263304787154566
3.3080088770965665,1.8941871362966554,-0.8856977521013852
3.4723953974256063,2.0130524372945806,-0.9521822848387843
3.627583600668559,2.127431070115737,-1.0163266904560997
3.7918843790709156,2.2488454706272805,-1.085870815765248
3.9411504992695847,2.362756730949034,-1.150750591921991
4.1017644354030285,2.4821918198089454,-1.2212596126751
4.250266987917963,2.599792076174503,-1.2888915708258932
4.409669933404441,2.7216634260067516,-1.3617248968323095
4.5593732589899725,2.8409585796757666,-1.4314797765928144
4.718941354839785,2.96484074573407,-1.505843216035458
4.862440583735166,3.0800691689866326,-1.5739123396213999
5.020520409993723,3.202526151044393,-1.6486359403308155
5.1692356791604706,3.3223278493514856,-1.7202743282660458
5.328734196694816,3.4471767077094335,-1.7967467347914938
5.474120019603469,3.563615363103994,-1.8669844830561906
5.630520325732892,3.6872566047810644,-1.9424947221127256
5.780810756823626,3.808655211393763,-2.015514987039293
5.944412859630974,3.935354890576018,-2.09415331447877
6.093774150440053,4.057963393183578,-2.1673639847895485
6.255352634691555,4.182909184529605,-2.2451536509377874
6.402974434869717,4.300723616621955,-2.3169451530970866
6.5573708172069045,4.4229860013763656,-2.3920399848273997
6.702977233018305,4.543647220735856,-2.4640968239818983
6.861818502067384,4.6701943552158705,-2.5413471220701496
7.008888335831153,4.7925768505813355,-2.6132690066600364
7.166663683333589,4.918668092131165,-2.688730926946336
7.314742517606002,5.04371564472534,-2.7608319919812727
7.470241420618855,5.173321100610993,-2.8363267452847323
7.610960142664992,5.294492154056775,-2.9053859001861353
