x,y,z
0.0,0.0,0.0
-0.010341075658798219,0.0005641181851907279,0.00023040508529811708
-0.03637074074008996,0.00026398096842925067,0.0011087337259575683
-0.04615990031442384,0.0009284997055558862,0.001453051849679135
-0.05577710974574697,0.00018831457717454684,0.0019740060754066895
-0.05830170616541,0.00023131120841933067,0.001966923626466521
-0.050180545291326276,0.0030242498376434304,0.0003440290082895865
-0.023223168659987088,0.013576141172678448,-0.004745825404182452
0.018319284303569466,0.03247802724531457,-0.013687760924909084
0.08612142795046411,0.07292909642021683,-0.0314352704791888
0.1762551539840897,0.1369708827009565,-0.05897053511402245
0.28838189975134076,0.2258778609051818,-0.09855358083577963
0.3981939211152906,0.3259749179497845,-0.14084859682612083
0.5146969777045669,0.43042562219623637,-0.18520625308670313
0.6276055476509623,0.54219074567154,-0.23327131658568137
0.7393309832567853,0.6575726089573048,-0.2829561794651745
0.8508881947667367,0.777649534615951,-0.3352143039385653
0.9616634592268862,0.9016340697386472,-0.38868578212677657
1.0757293978744995,1.0313897085659622,-0.4452084579809774
1.191134203235018,1.1641519612513642,-0.5032956487711167
1.3085055821782785,1.2996962596768475,-0.5629963846628496
1.4267970374480572,1.4372569555315629,-0.6235424303379627
1.548505545071424,1.575423395820171,-0.6850103773880201
1.6732107906397984,1.714442252524228,-0.7477511856615253
1.8000729235470216,1.8520640151266627,-0.8107957714978338
1.9279967205309874,1.985913386150644,-0.8731119838193152
2.0617020352538518,2.122724119505932,-0.9373026582830644
2.1970623193330527,2.2578714836098728,-1.002178637084615
2.333179486282467,2.3916243471280856,-1.0681362426806873
2.4705275900084307,2.5236443250280503,-1.1342353253997075
2.608558820900631,2.652743491069398,-1.2009101438808885
2.7491214237431434,2.7811170356556207,-1.2677890113163683
2.8953135055765116,2.9093368975340796,-1.3363463357216738
3.046009122071474,3.038289439351363,-1.4071218383099027
3.196905754966216,3.16459188358728,-1.4775480888563157
3.347804633233858,3.2880840747744005,-1.5475792389955123
3.499886412251458,3.4117824568009727,-1.6184759983804555
3.6523712267888424,3.531718371200922,-1.690090041070318
3.8061168086149517,3.652114672534668,-1.7615324695674548
3.9599925480963867,3.77060637534222,-1.8328003484328854
4.114242316585749,3.8888055611529113,-1.9040981095889369
4.27086719335708,4.005366912439098,-1.9760103497560502
4.425240138033966,4.117730974748944,-2.0467691845798752
4.578166672952552,4.228183877650124,-2.117461930701028
4.729887477153815,4.338830624769769,-2.1875081140125627
4.881863925793207,4.448932793120324,-2.2579390608192504
5.035877764978674,4.559288595169577,-2.328795672626071
5.190707250709656,4.6686900079472355,-2.4007034017844973
5.34060287107097,4.775117428517916,-2.4706759935589235
5.489666586991586,4.881191226247524,-2.540304826294691
5.636838179889281,4.987187713858136,-2.609054331290503
5.784487606768119,5.094342410470189,-2.678417588370866
5.932143915452026,5.20311705877769,-2.7478699214346327
6.078373803832676,5.314780482416853,-2.81637134389214
6.22488679264511,5.428106581282316,-2.885232565588753
6.37088122444326,5.544215230390452,-2.9549110398807232
6.517184115107555,5.6622723819925875,-3.0255868436489672
6.662649590741925,5.779543597444576,-3.0954851842987057
6.808873414478749,5.899726745398876,-3.166274315078038
6.952407944764798,6.018889113295336,-3.236849146059593
7.095809249179258,6.140358933141877,-3.3069400297749296
7.239143567417754,6.264567248851576,-3.3771096853265825
7.380105665151149,6.389828282159031,-3.4469027687108467
7.522215500480144,6.517482533008561,-3.516908945997403
7.6634366302453,6.6463600918784955,-3.586690532387526
7.802789484746569,6.775978978597501,-3.6558128578883684
7.941726133056707,6.90471368182343,-3.724907842695945
8.082579655293596,7.037171023683722,-3.7944707824945807
8.222714927342999,7.171605577089807,-3.864251362658143
8.363700484412343,7.30738991353263,-3.9335383699836624
8.505268017695947,7.443718035108833,-4.002654364477123
8.649032200272645,7.583188722003119,-4.072087930461935
8.793661230794383,7.72385796613226,-4.141991817780245
8.93795570026747,7.862604472160813,-4.210760715796202
9.078512355320422,7.9992312345596694,-4.278200835064633
9.220985673462039,8.13941010391479,-4.346405804582843
9.362418706368839,8.279203032555218,-4.413511846883104
9.501548867769488,8.416371566426113,-4.47896733116914
9.639910848098735,8.554342488203288,-4.544293892426452
9.779975738207153,8.695207628168285,-4.609670604048969
9.920667092490167,8.836854728922605,-4.6752597228044
10.06291427085523,8.978900339353649,-4.741486460866425
10.20150665009501,9.11894084451861,-4.806406519007747
10.339982027048238,9.258453344440747,-4.87069836618989
10.477494618183027,9.39606906183779,-4.934030730069763
10.61747594095641,9.534961697414452,-4.99896467243313
10.75740542524666,9.674996605438928,-5.0643973049048485
10.897754369530638,9.814554137084375,-5.130275901472212
11.038030982460484,9.95493027738061,-5.195908237838042
11.177080130103679,10.095914068820962,-5.261490107023241
11.317182012933845,10.235811792546915,-5.326911741969759
11.458705926187461,10.375185381174603,-5.393318116970976
11.599935685960368,10.514847361130778,-5.459386812653559
11.740638193997656,10.654134862099262,-5.525128309428762
11.88171956243902,10.793532846586837,-5.591030912024472
12.023423834607966,10.93275295558507,-5.657199358490768
12.16495414789829,11.072377808963253,-5.72381056849438
12.306417984783593,11.212602817661574,-5.790506903220507
12.449090516507445,11.35320437211847,-5.8580025004890555
12.59075591995078,11.49144868053591,-5.924632887272532
12.733527860308772,11.630976737374763,-5.992124166880101
12.875109002214531,11.769405279291574,-6.059090911399007
13.015598273834799,11.909147020884056,-6.125257759158434
13.157416462225294,12.050138212101416,-6.191803714587524
13.299097118501216,12.189284062727804,-6.2573991722833355
13.44059036538636,12.328692203523936,-6.324427465816624
13.582254663623642,12.467017848732004,-6.3914509042511565
13.721277682681256,12.604322710785713,-6.457826273301528
13.861049556513533,12.741351308865102,-6.5234270946131305
14.00295351305149,12.881599186859406,-6.590461616028485
14.144018889411221,13.020908772071472,-6.657357332714124
14.286165677839108,13.160906590890226,-6.72472299066865
14.428428239900072,13.301924352206342,-6.792255476985664
14.572978415943723,13.443462426032921,-6.860465224075438
14.71738544811278,13.585478657391208,-6.9285603739918695
14.857239000880785,13.71616259269957,-6.99355911029726
14.999423915532997,13.864172908912696,-7.070263609931772
15.139214768599029,14.035326197511825,-7.160498386912848
15.259832307125835,14.225908951391208,-7.259232396880794
15.358047473936578,14.420859992940906,-7.362476295389973
15.428733879817585,14.613907807094067,-7.465351745827164
15.47383746109593,14.786005617631602,-7.558477498192545
15.493668629547157,14.93613528423583,-7.640775478825225
15.49530725882869,15.073487770609344,-7.715170306641642
15.488645275838469,15.20441345986403,-7.788064143947702
