Tao_u,Tao_q,Tao_r,tc_you,tc_zuo
3.6601435393095016,97.31101393699646,99.9778687953949,0.0,0.0
86.70980334281921,95.49012184143066,99.99051690101624,0.0,0.0
84.04934406280518,98.48713874816895,98.55645298957825,0.0,0.0
90.06925225257874,90.9559965133667,96.33809924125671,0.0,0.0
96.2018370628357,98.95562529563904,30.09796142578125,0.0,0.0
82.94658660888672,58.97662043571472,42.24727749824524,0.0,0.0
86.58809661865234,95.8368182182312,-0.5805807188153267,0.0,0.0
33.930838108062744,24.73457306623459,6.140773370862007,0.0,0.0
28.98765206336975,96.31771445274353,-1.145666465163231,0.0,0.0
36.68827712535858,-6.325563043355942,15.10687917470932,0.0,0.0
4.8578135669231415,90.48415422439575,-6.759733706712723,0.0,0.0
39.56473767757416,-24.731749296188354,7.891535013914108,0.0,0.0
7.175508141517639,66.43729209899902,-2.213926240801811,0.0,0.0
40.31518995761871,-16.42547994852066,-5.780356749892235,0.0,0.0
-24.14746582508087,81.60624504089355,18.132711946964264,0.0,0.0
56.001001596450806,-35.52974462509155,-6.956984102725983,0.0,0.0
-17.823408544063568,73.28753471374512,19.475704431533813,0.0,0.0
60.49834489822388,-42.61971414089203,-11.962901055812836,0.0,0.0
-23.22612851858139,73.00395965576172,26.623520255088806,0.0,0.0
53.22151184082031,-39.04501795768738,-27.47291326522827,0.0,0.0
-22.87144660949707,60.32992601394653,30.682557821273804,0.0,0.0
56.903159618377686,-45.01681923866272,-14.31284248828888,0.0,0.0
0.11713536223396659,61.87624931335449,10.92146784067154,0.0,0.0
66.67159795761108,-36.02030873298645,-1.3688238337635994,0.0,0.0
-2.1075136959552765,64.52147960662842,11.23107224702835,0.0,0.0
52.5613009929657,-47.586554288864136,-12.341558188199997,0.0,0.0
-18.598242104053497,54.87031936645508,27.134251594543457,0.0,0.0
53.608572483062744,-43.98525953292847,-21.94708287715912,0.0,0.0
-4.198511317372322,47.765299677848816,20.200178027153015,0.0,0.0
51.20832920074463,-27.16481387615204,-15.43334275484085,0.0,0.0
-0.6422874517738819,51.34783387184143,15.207751095294952,0.0,0.0
49.85591471195221,-32.733967900276184,-17.161574959754944,0.0,0.0
-23.537135124206543,59.36176776885986,20.81211358308792,0.0,0.0
62.39861249923706,-22.86270707845688,-16.6367769241333,0.0,0.0
-0.10834927670657635,39.5529180765152,14.130046963691711,0.0,0.0
52.476245164871216,-34.75546836853027,-8.523982763290405,0.0,0.0
-19.214090704917908,51.6058623790741,7.621069252490997,0.0,0.0
55.34735918045044,-48.892706632614136,-16.74523651599884,0.0,0.0
6.842911243438721,52.359360456466675,26.888784766197205,0.0,0.0
58.66987109184265,-30.771896243095398,-29.74555790424347,0.0,0.0
-11.179477721452713,36.80028319358826,24.568694829940796,0.0,0.0
51.48828625679016,-42.31867492198944,-5.609159171581268,0.0,0.0
-16.30009263753891,48.91994297504425,14.962434768676758,0.0,0.0
42.47254431247711,-30.62795400619507,-21.47943675518036,0.0,0.0
1.934795081615448,29.09681797027588,22.447751462459564,0.0,0.0
58.002156019210815,-42.703816294670105,-19.01662051677704,0.0,0.0
-7.624757289886475,44.275617599487305,29.135850071907043,0.0,0.0
49.09113943576813,-33.79193842411041,-13.14585953950882,0.0,0.0
2.2753706201910973,40.59437811374664,12.01481819152832,0.0,0.0
44.949933886528015,-41.641369462013245,-13.595934212207794,0.0,0.0
-20.547612011432648,44.242385029792786,30.31342327594757,0.0,0.0
60.722482204437256,-35.4168176651001,-26.65858268737793,0.0,0.0
-21.583710610866547,26.698696613311768,21.5589702129364,0.0,0.0
62.21270561218262,-32.90241360664368,-20.587357878684998,0.0,0.0
